imageName,refName,imageNumber,codec,targetBpp,realBpp,dmos,standDev,psnr,ssim,ms_ssim,fsim,vif,pieapp,lpips,topiq_fr,dists,wadiqam_fr,ckdn_imagenet,ahiq,ckdn,cw_ssim,deepdc,gmsd,mad,nlpd,psnry,stlpips,vsi,dmm,ckdn_fixed,ckdn_p0,ckdn_p1
crop_J2K-KDU-VIS_00005_TE_1336x872_8bit_sRGB_012.png,00005_TE_1336x872.png,5,J2K-KDU-VIS,12,0.119884085,56.4412844,25.78108691,25.335434,0.873250881681223,0.967340496818664,0.93540716,0.30584523,2.7349207,0.19112003,0.44913396,0.18498528,-0.046032656,0.34948987,0.37239546,0.63295394,0.960160739217704,0.21910512,0.114014186,158.631098254379,0.2115421,27.753792,0.0642343,0.98055984626855,5.5087323,0.50224423,0.90151286,0.7016167
crop_J2K-KDU-VIS_00005_TE_1336x872_8bit_sRGB_025.png,00005_TE_1336x872.png,5,J2K-KDU-VIS,25,0.25,41.07431193,23.3559273,28.116592,0.929172040500614,0.988073195189324,0.98420876,0.465112,1.5652812,0.09143096,0.7105904,0.13825083,-0.025928855,0.6273545,0.44287387,0.6558303,0.973750725859909,0.12810695,0.046878092,128.266689957336,0.13382265,30.108892,0.024315288,0.994873996832301,1.0527527,0.9728495,0.97950804,0.85873467
crop_J2K-KDU-VIS_00005_TE_1336x872_8bit_sRGB_050.png,00005_TE_1336x872.png,5,J2K-KDU-VIS,50,0.499423172,19.88715596,24.36789925,31.936722,0.96445685154027,0.994806299476075,0.9963258,0.6663726,0.56767565,0.035647806,0.9051859,0.07507163,-0.009718326,0.9123923,0.48519668,0.6623012,0.978431783670142,0.04603672,0.01363364,86.045335853753,0.08586743,34.666897,0.009460818,0.998737480590106,0.15584448,0.9996358,0.99235326,0.9182045
crop_J2K-KDU-VIS_00006_TE_1544x1120_8bit_sRGB_006.png,00006_TE_1544x1120.png,6,J2K-KDU-VIS,6,0.059641007,68.63302752,21.82473159,21.803913,0.669416035600342,0.899288611914335,0.9102383,0.13001259,3.3929286,0.42418537,0.3256327,0.25990367,-0.08277196,0.102368556,0.33392683,0.6396379,0.956894471510546,0.33220726,0.15327062,144.110148433423,0.41201353,22.08151,0.33005747,0.975487492483774,11.472654,5.3417887e-10,0.41087908,0.07776288
crop_J2K-KDU-VIS_00006_TE_1544x1120_8bit_sRGB_025.png,00006_TE_1544x1120.png,6,J2K-KDU-VIS,25,0.249986121,45.31100917,28.08841983,25.13335,0.84860851880384,0.972056736286659,0.97584856,0.33936659,1.5826695,0.19967926,0.64787805,0.18073261,-0.031161675,0.6400092,0.4388549,0.6409239,0.981121880794072,0.1667217,0.06668595,101.237695468094,0.23183548,25.698685,0.08847754,0.993425637012774,2.0085871,0.51077825,0.8430098,0.6668446
crop_J2K-KDU-VIS_00006_TE_1544x1120_8bit_sRGB_050.png,00006_TE_1544x1120.png,6,J2K-KDU-VIS,50,0.499856588,27.19908257,28.68150795,27.551437,0.910562514384836,0.987508702709564,0.9923452,0.50128376,0.91309404,0.1006103,0.8242625,0.125144,-0.013007818,0.80862945,0.46533534,0.6376247,0.988672856969074,0.09349829,0.031075198,71.7998677039113,0.1599415,28.224113,0.026497263,0.997678994456859,0.53290147,0.99661833,0.94885343,0.9102753
crop_J2K-KDU-VIS_00006_TE_1544x1120_8bit_sRGB_075.png,00006_TE_1544x1120.png,6,J2K-KDU-VIS,75,0.749653035,18.31926606,23.4194167,29.928381,0.946333042128189,0.993293748852595,0.9965,0.64325666,0.55516,0.04570427,0.9077819,0.07617724,-0.0054432056,0.90492857,0.48337623,0.63437384,0.992252340144155,0.043531,0.015898576,49.3387361257432,0.11975565,31.038498,0.0091539435,0.998863825481911,0.18074977,0.99995077,0.97168535,0.941342
crop_J2K-KDU-VIS_00007_TE_1472x976_8bit_sRGB_006.png,00007_TE_1472x976.png,7,J2K-KDU-VIS,6,0.059804882,60.47247706,25.98084641,24.29186,0.708324413391144,0.90503413698314,0.89420444,0.18556015,2.0857806,0.4045089,0.3765809,0.26736033,-0.082374625,0.21857451,0.3073413,0.59379226,0.895848935908516,0.2656533,0.16193283,106.751869622843,0.34206113,24.811527,0.20776825,0.972147842185503,10.433695,0.26392454,0.6428247,0.41467392
crop_J2K-KDU-VIS_00007_TE_1472x976_8bit_sRGB_025.png,00007_TE_1472x976.png,7,J2K-KDU-VIS,25,0.249844084,27.96697248,29.00343876,28.719353,0.852369949424403,0.972745771096789,0.98035854,0.4089984,0.9996981,0.19054678,0.7076017,0.16427892,-0.039704856,0.83784074,0.42929378,0.656153,0.97272338440047,0.12223834,0.060628474,54.7876770281136,0.1705494,29.31606,0.08806746,0.994731394741571,1.3095505,0.9794144,0.95382494,0.84673
crop_J2K-KDU-VIS_00007_TE_1472x976_8bit_sRGB_050.png,00007_TE_1472x976.png,7,J2K-KDU-VIS,50,0.499760558,16.32752294,25.238873,33.001045,0.914092777436086,0.987208364757386,0.993642,0.6011125,0.5174167,0.11391938,0.86298007,0.1229645,-0.013213193,0.96880394,0.45312124,0.65622056,0.986071305336244,0.0761438,0.025265712,30.9092963215981,0.11460882,34.013092,0.053288173,0.998016729290778,0.405925,0.9990656,0.98439896,0.92484933
crop_J2K-KDU-VIS_00007_TE_1472x976_8bit_sRGB_075.png,00007_TE_1472x976.png,7,J2K-KDU-VIS,75,0.74992761,8.233944954,23.00929696,34.83358,0.933210474726461,0.991845112833762,0.997109,0.7245517,0.28160155,0.07565558,0.9025959,0.09989023,-0.0034924631,0.97887075,0.46477872,0.6559383,0.995615453594711,0.05683726,0.013325856,22.1652942622254,0.089940146,35.97825,0.026143696,0.999087611290241,0.17541586,0.9995338,0.9867172,0.95407444
crop_J2K-KDU-VIS_00009_TE_1976x1312_8bit_sRGB_012.png,00009_TE_1976x1312.png,9,J2K-KDU-VIS,12,0.119658463,68.86972477,26.97495782,18.95436,0.537316162041598,0.848411659275181,0.91715425,0.13595578,3.9256182,0.61107767,0.30237108,0.2762828,-0.10789576,0.038990434,0.29735154,0.63598377,0.972018985440968,0.32829553,0.19431284,168.162129761402,0.46585935,19.625408,0.39705977,0.96221512864266,20.71114,1.0261361e-06,0.32805178,0.09189911
crop_J2K-KDU-VIS_00009_TE_1976x1312_8bit_sRGB_050.png,00009_TE_1976x1312.png,9,J2K-KDU-VIS,50,0.499987657,46.11376147,27.15455414,21.497974,0.729125035928317,0.943342967563458,0.97706264,0.32369393,1.9296819,0.3494218,0.5970729,0.18331891,-0.044150356,0.5330188,0.44909415,0.6206331,0.993104345779189,0.14918077,0.09068044,113.14137258808,0.3017255,22.203289,0.11074569,0.988777408129878,3.2283347,0.53194726,0.82946855,0.77149457
crop_J2K-KDU-VIS_00009_TE_1976x1312_8bit_sRGB_075.png,00009_TE_1976x1312.png,9,J2K-KDU-VIS,75,0.749811766,39.41192661,29.20940443,23.016518,0.80204523297089,0.964407168614211,0.98661876,0.41533956,1.4550681,0.23028633,0.70486754,0.1463176,-0.021213235,0.66091114,0.47586757,0.616147,0.996896065059932,0.100563705,0.05941809,93.208062848921,0.2495517,23.929472,0.06315323,0.993274296043442,1.5152019,0.95344347,0.90871334,0.85228723
crop_J2K-KDU-VIS_00009_TE_1976x1312_8bit_sRGB_100.png,00009_TE_1976x1312.png,9,J2K-KDU-VIS,100,0.999635874,25.94036697,25.42749765,24.448822,0.844760161080527,0.974491518817069,0.991444,0.5061669,1.0867317,0.15449485,0.77024376,0.11898512,-0.01193415,0.77747524,0.49849802,0.61405045,0.998581702042726,0.072746634,0.044542316,77.6991961490685,0.20804803,25.722698,0.043069817,0.995372409922846,0.8850429,0.99264777,0.93385154,0.8882391
crop_J2K-KDU-VIS_00010_TE_2000x1128_8bit_sRGB_006.png,00010_TE_2000x1128.png,10,J2K-KDU-VIS,6,0.059865248,67.24862385,25.42161406,26.852148,0.766504349635195,0.915872490901884,0.93382746,0.18382533,2.7645214,0.47125682,0.3736707,0.25833458,-0.072757035,0.23490095,0.32236084,0.6391649,0.940469532049505,0.30184847,0.1149273,124.54655892009,0.27665275,27.674673,0.24775606,0.984805227262529,11.032132,0.007847246,0.6558899,0.31383952
crop_J2K-KDU-VIS_00010_TE_2000x1128_8bit_sRGB_012.png,00010_TE_2000x1128.png,10,J2K-KDU-VIS,12,0.119957447,55.17614679,26.86928911,28.502462,0.819510242322795,0.951174130123825,0.96862143,0.28937837,1.981468,0.3637365,0.51001227,0.20982057,-0.050690237,0.5259519,0.40072575,0.66593105,0.9737368193107,0.22988594,0.07428193,103.605576773064,0.21068117,29.4346,0.16579755,0.992332436911527,4.845108,0.5111225,0.9148946,0.6013714
crop_J2K-KDU-VIS_00010_TE_2000x1128_8bit_sRGB_025.png,00010_TE_2000x1128.png,10,J2K-KDU-VIS,25,0.249677305,40.23761468,25.04732324,30.447708,0.8741796452013,0.974887717524455,0.9883717,0.45039305,1.2557166,0.22729823,0.7044316,0.15727723,-0.021647956,0.7253735,0.47129318,0.6747915,0.98879947751365,0.15257072,0.0363576,81.0354892288087,0.1559096,31.427443,0.07514368,0.996714099531514,1.4690101,0.9940487,0.97317976,0.84591043
crop_J2K-KDU-VIS_00010_TE_2000x1128_8bit_sRGB_050.png,00010_TE_2000x1128.png,10,J2K-KDU-VIS,50,0.499429078,26.18899083,24.06918674,32.98362,0.917609220432873,0.987640782951181,0.996202,0.6445041,0.6873162,0.113556735,0.865974,0.10392672,-0.005441783,0.89428204,0.5101946,0.6751136,0.994476924891599,0.08323246,0.015303661,51.3614478089022,0.11246228,34.300457,0.023350274,0.998750767748091,0.40803203,0.9989268,0.9819401,0.91167164
crop_J2K-KDU-VIS_00011_TE_1744x1160_8bit_sRGB_012.png,00011_TE_1744x1160.png,11,J2K-KDU-VIS,12,0.119341189,60.01192661,23.60578659,22.672012,0.681705377756559,0.914628706593685,0.9427516,0.18067707,2.8297458,0.48019624,0.4035623,0.2608859,-0.09255008,0.28713033,0.37594172,0.68247676,0.98923566002374,0.28459775,0.12755278,116.817213928581,0.38634276,23.681372,0.32314435,0.975663294175773,13.37487,4.9081737e-06,0.64609295,0.22796935
crop_J2K-KDU-VIS_00011_TE_1744x1160_8bit_sRGB_050.png,00011_TE_1744x1160.png,11,J2K-KDU-VIS,50,0.498841348,30.77706422,24.37428195,27.293354,0.873827434910217,0.981086895351509,0.9911576,0.45243326,1.065857,0.16383278,0.844039,0.14364052,-0.010962593,0.7603718,0.48450685,0.6947844,0.999237365538677,0.10790348,0.041338615,47.0334852874227,0.19600408,28.535109,0.081516355,0.995647139780438,1.2826037,0.5183143,0.95823395,0.82286423
crop_J2K-KDU-VIS_00011_TE_1744x1160_8bit_sRGB_075.png,00011_TE_1744x1160.png,11,J2K-KDU-VIS,75,0.749798323,18.29816514,25.35815372,28.568613,0.907257996467342,0.988355559855164,0.9958781,0.55439264,0.80032456,0.10614274,0.8895753,0.11532289,0.00020584035,0.81089526,0.4869597,0.6928708,0.99978291370462,0.07671881,0.02320111,33.3055272449638,0.15464471,29.737394,0.045261584,0.997791311260647,0.6246896,0.68671966,0.97821313,0.9056469
crop_J2K-KDU-VIS_00011_TE_1744x1160_8bit_sRGB_100.png,00011_TE_1744x1160.png,11,J2K-KDU-VIS,100,0.999841822,15.48899083,20.65812739,29.936445,0.9304982454857,0.991983277705807,0.997336,0.63303834,0.6127725,0.06248645,0.9207303,0.08732021,0.006164173,0.888269,0.4976905,0.68880004,0.999820224440299,0.0511114,0.01458191,20.8974227028298,0.13111961,31.141216,0.024685316,0.998581886435499,0.29935414,0.9441596,0.9872393,0.9388082
crop_J2K-KDU-VIS_00012_TE_1512x2016_8bit_sRGB_006.png,00012_TE_1512x2016.png,12,J2K-KDU-VIS,6,0.059990972,63.01559633,24.19598183,26.580286,0.55310382606802,0.82165089902055,0.9103003,0.061510686,2.83605,0.62015593,0.38232464,0.2720645,-0.10461234,0.18575995,0.25434217,0.6253939,0.772423101940744,0.35136276,0.16813256,104.336867227985,0.34258303,27.167406,0.47640064,0.977635242139346,11.090983,0.12096439,0.5686356,0.37101638
crop_J2K-KDU-VIS_00012_TE_1512x2016_8bit_sRGB_025.png,00012_TE_1512x2016.png,12,J2K-KDU-VIS,25,0.249519715,36.30917431,23.53650119,28.976269,0.713585540399349,0.930458282186734,0.97503966,0.26112813,1.3367311,0.43496114,0.6862498,0.18084335,-0.049309343,0.7179084,0.4813837,0.64865613,0.942893202871994,0.19953811,0.06046555,72.6733278900244,0.23179159,29.612177,0.2964577,0.993971779777316,2.729525,0.8809726,0.91380286,0.92262053
crop_J2K-KDU-VIS_00012_TE_1512x2016_8bit_sRGB_050.png,00012_TE_1512x2016.png,12,J2K-KDU-VIS,50,0.499931763,18.3587156,23.53216893,30.323181,0.793248888771512,0.961237370869756,0.9887051,0.4206433,0.85142356,0.27674478,0.8680181,0.13594115,-0.026659558,0.85964316,0.5323202,0.6467829,0.982887953865599,0.13505095,0.032628186,49.3918873417552,0.17436233,31.035748,0.14043403,0.997042080378348,0.97855276,0.980057,0.9461995,0.97861356
crop_J2K-KDU-VIS_00012_TE_1512x2016_8bit_sRGB_075.png,00012_TE_1512x2016.png,12,J2K-KDU-VIS,75,0.74901581,11.94954128,24.37904283,31.33384,0.832886161344245,0.972338705075125,0.9928723,0.5145976,0.6396614,0.1912773,0.9176542,0.114311635,-0.016985407,0.9180867,0.546169,0.64459664,0.987997148978721,0.10168302,0.021845277,38.5840177048727,0.14648302,32.058228,0.082970336,0.998020787187837,0.4972549,0.98931795,0.95587,0.98445106
