IMAGE,MOS,psnr,ssim,ms_ssim,fsim,vif,pieapp,lpips,topiq_fr,dists,wadiqam_fr,ckdn_imagenet,ahiq,ckdn,cw_ssim,deepdc,gmsd,mad,nlpd,psnry,stlpips,vsi,dmm,ckdn_fixed,ckdn_p0,ckdn_p1
IMG_01_JPG_1,66.1405776940389,27.575962,0.96081791079227,0.996929857662859,0.99533236,0.85092676,0.20876668,0.05028271,0.9025119,0.14453971,-0.005580223,0.9199974,0.5372249,0.5435241,0.999950842485372,0.041487873,0.0044835117,18.6249284449581,0.12113601,29.298923,0.007604697,0.997036862918464,0.14337163,0.99922657,0.938117,0.86723363
IMG_01_JPG_2,58.8617144413641,23.774628,0.886877947465549,0.988915673408971,0.9878382,0.63443124,0.3576742,0.125415,0.8567187,0.18684459,-0.011460527,0.91549176,0.56963646,0.54432946,0.999717656980498,0.086250305,0.018044071,44.9072171139735,0.21130499,24.37484,0.013261531,0.993167500063705,0.42065176,0.99979144,0.9581493,0.8549158
IMG_01_JPG_3,56.8520493012227,22.03351,0.82111896952765,0.978939265556137,0.9792162,0.49627745,0.4953383,0.21271056,0.8093086,0.21734405,-0.021086793,0.89252424,0.5659645,0.5513366,0.999191326924933,0.14641511,0.034081493,65.4981387741858,0.27234676,22.367823,0.020219877,0.988822085737197,0.66597146,0.99978393,0.9607881,0.80070996
IMG_01_JPG_4,43.8966913272418,20.95634,0.762101507603217,0.966838834370129,0.9693011,0.39624646,0.77042025,0.32111236,0.75431156,0.2399224,-0.029817158,0.8548198,0.5463052,0.5584628,0.99826197628409,0.18790329,0.050942834,81.2738500757428,0.32751805,21.169386,0.030485634,0.983502715913889,0.908738,0.99900997,0.9455274,0.74332184
IMG_01_JPG_5,31.2816453680418,20.05069,0.699375687157828,0.949926403918071,0.9540867,0.30914396,1.2744601,0.4230434,0.6667949,0.27347243,-0.04091835,0.76383466,0.5086631,0.5658331,0.99594669579926,0.24915892,0.07289124,94.915202250053,0.39015943,20.196707,0.05995336,0.976444115719678,1.3423437,0.76249045,0.8815737,0.5404935
IMG_01_JPG_6,17.1165792866669,18.533985,0.56454681228897,0.898578993722423,0.9086845,0.18392982,2.0714872,0.5461946,0.48153788,0.35890186,-0.07133775,0.45409963,0.43508434,0.57128304,0.984727798955196,0.38703543,0.13050978,122.805185260889,0.5306574,18.58332,0.2663585,0.956818786194573,2.6646583,0.021354983,0.56663966,0.28769183
IMG_02_JPG_1,65.7066689410545,30.837967,0.914043039031078,0.990991533954057,0.9940652,0.83259743,0.2432912,0.06627349,0.9125191,0.116393864,0.0026815443,0.94635755,0.6206589,0.51697665,0.999561073885543,0.06546694,0.0062609524,56.7844545799724,0.11478269,32.649837,0.020340959,0.996436497540044,0.12910011,0.9990287,0.95705116,0.9174341
IMG_02_JPG_2,58.5566516266363,27.774368,0.838801655700202,0.976694617401581,0.98357695,0.6079019,0.43693468,0.17900658,0.8468004,0.17809647,-0.006708089,0.9036856,0.59381527,0.51582485,0.99711987731882,0.13071042,0.02041125,87.9154427293501,0.1778396,28.883987,0.04158082,0.992359649549933,0.47528028,0.99889416,0.9554031,0.8925053
IMG_02_JPG_3,51.9646778629823,26.266394,0.777257326181028,0.959386372852806,0.96979225,0.45434856,0.65724903,0.29489142,0.7639213,0.2351948,-0.021555442,0.7935176,0.5218815,0.5142211,0.991712775650596,0.18228912,0.03915224,109.102667141721,0.22674894,27.20547,0.07579057,0.987703770720328,1.033524,0.99097717,0.9350763,0.84743863
IMG_02_JPG_4,37.2041306250786,25.21862,0.719706523346918,0.937731809811845,0.94913983,0.3413489,1.0432591,0.40506518,0.64598197,0.27474862,-0.03220377,0.6407904,0.44543558,0.50790274,0.982775232107734,0.24559993,0.06586812,128.101904434476,0.2723177,26.086353,0.11900824,0.98214639207005,2.0129876,0.5914256,0.87301123,0.7383962
IMG_02_JPG_5,19.2362987255426,24.178667,0.658151533806058,0.905914453425025,0.9177229,0.247031,1.5323483,0.49499917,0.49928546,0.31946903,-0.055075653,0.36385894,0.36929804,0.5120689,0.961490416005614,0.29408562,0.10371243,155.317429217304,0.3279376,25.076342,0.17636983,0.972864166482698,3.6805124,0.43941215,0.64592296,0.5083335
IMG_02_JPG_6,4.25391255119032,22.160337,0.542883379795259,0.824122384641689,0.8222084,0.12663378,2.3546627,0.6062913,0.29222146,0.39588672,-0.09726727,0.02167594,0.22728682,0.48443416,0.897351491415334,0.41718823,0.18119593,208.525734331594,0.44305667,23.26743,0.35540915,0.944553527315655,10.980729,4.2268335e-09,0.3626352,0.2845545
IMG_03_JPG_1,72.9530506851569,32.273376,0.945080246044058,0.994570245457901,0.99569434,0.85082316,0.21847843,0.020655,0.90609837,0.08740544,-0.00017438456,0.94883096,0.6205556,0.5910767,0.999884291965465,0.022363365,0.0058805994,35.1728776546324,0.09946616,33.2797,0.0068197376,0.998299758327304,0.07083437,0.9997682,0.9609414,0.83664
IMG_03_JPG_2,60.4708200933095,28.608267,0.880633726189035,0.984909595167519,0.98666734,0.65208024,0.41385922,0.05251763,0.834484,0.14198625,-0.008450717,0.90303713,0.5768266,0.5913358,0.999224501647269,0.057926536,0.020240357,66.3797082603631,0.15831298,29.11954,0.015028825,0.99561210787076,0.23564255,0.9997638,0.95662975,0.8181023
IMG_03_JPG_3,51.470365873008,26.678715,0.827400183577826,0.973647234365903,0.9746807,0.5144081,0.6201433,0.10971943,0.7358435,0.17333859,-0.015001506,0.8091133,0.51620275,0.596682,0.997876505230277,0.09351462,0.037761994,86.8455954013846,0.2046853,27.052948,0.03364036,0.9923037485843,0.45006463,0.99936885,0.9413353,0.7421686
IMG_03_JPG_4,35.2173222457937,25.37861,0.775840638064918,0.958939352158504,0.9591094,0.40873113,0.9042272,0.16294546,0.59058195,0.21188265,-0.027219476,0.6946553,0.47221813,0.6019331,0.99529792772146,0.12974888,0.06045929,104.791253225112,0.24865001,25.679321,0.0704516,0.987972410450125,0.76524496,0.9295078,0.90157646,0.58612484
IMG_03_JPG_5,38.2336687390587,24.224545,0.721325706053725,0.938606186525864,0.93511343,0.31655487,1.1833389,0.23397417,0.4877072,0.24115008,-0.043881223,0.55088603,0.40782213,0.5875282,0.990004499823772,0.16558218,0.09548418,128.696053878189,0.29714388,24.519396,0.119201094,0.981614241647199,1.2805744,0.50783575,0.6780526,0.49433225
IMG_03_JPG_6,13.6369926715901,22.337631,0.623684049306023,0.886728551475973,0.86674136,0.19414522,1.8233783,0.34843934,0.33019355,0.3030445,-0.074555896,0.21124849,0.294597,0.59433556,0.96456138712191,0.2547441,0.1733799,167.74339711197,0.4031578,22.658615,0.21836698,0.96171231084204,3.369871,0.014639767,0.36271992,0.23897417
IMG_04_JPG_1,73.772745866338,26.997984,0.961694629324798,0.997038142078279,0.9949111,0.8335019,0.50020844,0.01676956,0.9411005,0.068116724,0.0120622665,0.940164,0.5273065,0.6749773,0.999769081889429,0.017533004,0.0048775617,43.9099811543413,0.11213851,31.256733,0.021352664,0.995749517814589,0.07153158,0.9829343,0.95812863,0.92191166
IMG_04_JPG_2,61.3448744986765,24.135654,0.910419378636498,0.991484618730513,0.9883683,0.6457578,0.78371054,0.039307375,0.90335256,0.11470246,0.0021686906,0.8515357,0.5178326,0.6697549,0.999421337569486,0.044734538,0.0153200505,74.5244685630072,0.17615917,26.851042,0.037638135,0.991581112018581,0.231401,0.9493031,0.96603686,0.9125004
IMG_04_JPG_3,50.0404064727528,22.622166,0.865188816758092,0.98462261458639,0.9808285,0.52252245,1.0130907,0.06585309,0.8299331,0.13692689,-0.010004615,0.7580531,0.49744043,0.6759777,0.99895220114923,0.06443453,0.02860514,95.5509588818995,0.22361168,24.84631,0.046335846,0.987159402595582,0.4336248,0.8266663,0.9486809,0.8698059
IMG_04_JPG_4,49.1405405774507,21.485409,0.820220497088757,0.976275199705778,0.9710523,0.4270584,1.2604938,0.104403734,0.7355233,0.16620672,-0.021471702,0.6794572,0.4792942,0.6749597,0.998303929554899,0.0831005,0.044718035,113.010154813567,0.2686972,23.528006,0.057362176,0.982135480898825,0.7182433,0.531896,0.936029,0.792763
IMG_04_JPG_5,38.3149390912804,20.367619,0.768353229395876,0.964017947985289,0.9559403,0.3441103,1.5271077,0.15300032,0.6276763,0.1908257,-0.03650586,0.5779902,0.44516665,0.6715602,0.996648446536858,0.112410724,0.06710047,130.029392444727,0.32269725,22.360664,0.07805134,0.974761436081006,1.2709813,0.50696844,0.8601706,0.6328076
IMG_04_JPG_6,19.3674651990068,18.316748,0.650264560087735,0.926213111955387,0.9090494,0.21866144,2.2178936,0.26119274,0.39420837,0.28498042,-0.07909313,0.29247898,0.3598922,0.6406941,0.987725894879842,0.21436024,0.13186559,158.757669271038,0.44629055,20.335064,0.16994539,0.953168043871471,3.9540796,0.0005739724,0.57931346,0.32258084
IMG_05_JPG_1,78.2076151494519,29.311583,0.938794471056012,0.99366696851198,0.9941472,0.8014281,0.49842796,0.0697625,0.9012556,0.13581467,-0.0033856016,0.9648506,0.582733,0.6159512,0.988315568780768,0.050406277,0.0060425787,57.898200194842,0.10310992,32.795006,0.049689084,0.996819612326999,0.12346798,0.99994195,0.973166,0.9214638
IMG_05_JPG_2,54.0289743889906,26.738903,0.882648695697438,0.98420026331279,0.9831319,0.59825444,0.6230324,0.12713215,0.8330754,0.17780459,-0.007551671,0.9313258,0.5889149,0.62228024,0.969783916173078,0.10398102,0.020891938,83.3564208926041,0.16119434,28.527422,0.07853846,0.993778624214953,0.39191386,0.9999008,0.96852344,0.89633524
IMG_05_JPG_3,47.8004282123323,25.22313,0.831031077222161,0.972662904429217,0.9691321,0.46985227,0.837456,0.18847847,0.7344906,0.21676326,-0.01628801,0.8323898,0.57076097,0.6257475,0.951075583781319,0.16886348,0.039121877,98.6457695462866,0.20577678,26.4709,0.08929448,0.989893450796715,0.8534292,0.9997012,0.95727503,0.82427007
IMG_05_JPG_4,39.0666482323816,24.120543,0.783073812885784,0.958259934271382,0.95114756,0.36923325,0.9877812,0.27050042,0.5881729,0.24918985,-0.026562046,0.6545778,0.55848515,0.6452562,0.933141145861969,0.2366777,0.06055015,115.239242613321,0.24805775,25.148561,0.11383587,0.984921028530895,1.5304635,0.9854872,0.93451774,0.633484
IMG_05_JPG_5,18.5572301510389,23.164818,0.731916263148661,0.935887941361988,0.92573994,0.28638014,1.5219212,0.35254973,0.480967,0.28109187,-0.038093008,0.47384688,0.5081956,0.6540196,0.912339870366036,0.30555713,0.09129491,140.232316721921,0.29860502,24.127682,0.16405295,0.977241481456276,2.9328966,0.5122589,0.8197999,0.5087361
IMG_05_JPG_6,5.3505021765844,21.361906,0.62906175988552,0.86689896719968,0.84138304,0.16519941,2.2835796,0.4958002,0.30413836,0.3538105,-0.08058325,0.15179783,0.378226,0.6390857,0.82905546807013,0.4054764,0.17674823,203.002693450999,0.41949272,22.442102,0.31856224,0.953195728591872,9.685129,1.3349273e-05,0.42276195,0.1540892
IMG_06_JPG_1,77.6931179295562,26.978844,0.952672273876185,0.995868407380087,0.992449,0.83155745,0.7444886,0.0256819,0.92878234,0.06616402,0.004714943,0.9175323,0.48115483,0.618055,0.99968375607959,0.033438683,0.0065571717,95.2150193656145,0.09884589,33.094505,0.0283195,0.993788918102844,0.14496617,0.9993789,0.984934,0.89695555
IMG_06_JPG_2,63.8127556315787,24.735907,0.902087181997977,0.989270942060564,0.98221433,0.6506936,1.0662857,0.059158515,0.85214406,0.11160827,-0.003130321,0.81767595,0.4761839,0.61314154,0.99893541416373,0.07281971,0.020377558,121.413849064869,0.15428707,28.549002,0.0471944,0.989592286417437,0.40093672,0.99803466,0.9799201,0.85844684
IMG_06_JPG_3,57.5249801038445,23.406755,0.854363567559955,0.981073710228588,0.96985155,0.5277419,1.2398782,0.094209135,0.7562242,0.13999665,-0.0123881595,0.7259735,0.45581958,0.6136122,0.997748242374997,0.09586209,0.037941176,142.233439996044,0.19690666,26.330425,0.059560187,0.985023724639089,0.74733627,0.99138814,0.9720866,0.7932904
IMG_06_JPG_4,44.999592205536,22.392588,0.813841798045018,0.970969432422845,0.95580566,0.4370073,1.6292791,0.13875547,0.6274261,0.17206883,-0.027019223,0.6338615,0.43036944,0.61247796,0.995955455678364,0.12058401,0.058267016,156.743526139763,0.23558399,24.851875,0.07768651,0.980024969388701,1.1819491,0.85536724,0.9481548,0.689857
IMG_06_JPG_5,35.6397890107226,21.465122,0.755289570848348,0.956205554220779,0.9346548,0.35291088,1.9298724,0.19819087,0.49807635,0.20028132,-0.039604343,0.49853352,0.39436647,0.6068998,0.992599763778065,0.13753754,0.08801761,174.072697195949,0.28165373,23.646564,0.10012297,0.973242028756493,1.9545822,0.50791514,0.88056535,0.5450915
IMG_06_JPG_6,17.39129296992,19.909193,0.665449570448441,0.914627499853921,0.8802861,0.2316542,2.5406563,0.30938286,0.34957457,0.2602015,-0.07133007,0.17628023,0.31046423,0.59254813,0.978146863145974,0.18242395,0.15648396,199.154679990459,0.38264066,21.836773,0.16654608,0.95550674636521,4.800492,0.002125488,0.49270487,0.22781466
IMG_07_JPG_1,76.567988247581,29.373133,0.924903307563406,0.992276579951837,0.9934347,0.8296102,0.28512195,0.052157156,0.90639967,0.09315479,-0.0003568422,0.9429075,0.5243954,0.5588011,0.999598016267936,0.04803598,0.006260091,68.9523598393434,0.11170953,32.63285,0.025460819,0.996349213670554,0.14462245,0.9804873,0.97144634,0.91855246
IMG_07_JPG_2,69.8150628214673,26.833876,0.850287696630688,0.979620577817162,0.9823269,0.6088861,0.42106435,0.12085986,0.8537356,0.13939309,-0.0068354993,0.90881765,0.5174348,0.566662,0.997829779901354,0.09412402,0.02098089,94.8969485199473,0.17575726,28.60673,0.04359907,0.992461488861568,0.39160907,0.9722493,0.9732132,0.87819546
IMG_07_JPG_3,62.3297277186613,25.428883,0.791588839294462,0.964861455543576,0.9676698,0.463768,0.5369484,0.1923758,0.7923885,0.19164824,-0.017622428,0.813905,0.4815614,0.5699386,0.993873301443422,0.13391095,0.03918912,114.808852235525,0.22332922,26.782925,0.06656263,0.988168950054324,0.77481586,0.84504074,0.9582141,0.79458266
IMG_07_JPG_4,37.8567354256041,24.383337,0.736352216275541,0.945989183221445,0.94805527,0.35639176,0.7929049,0.26464313,0.70305395,0.22413981,-0.031270348,0.6712141,0.43495923,0.5647553,0.98423793409355,0.18585604,0.06359868,128.734520857747,0.2689439,25.562122,0.10242692,0.982423594976626,1.2779818,0.51892525,0.91645443,0.6802079
IMG_07_JPG_5,27.6278536174898,23.410713,0.678093278856686,0.919317533569753,0.918516,0.26486844,1.1980798,0.37079227,0.5265019,0.2786249,-0.04870998,0.45502028,0.36678594,0.5500663,0.969185917783121,0.25006467,0.095672205,148.917214008601,0.32127792,24.538933,0.170665,0.973422326046952,2.2616148,0.42479402,0.7028245,0.4611491
IMG_07_JPG_6,10.4900809181001,21.651695,0.565201944924323,0.842528963244613,0.8223701,0.14315988,2.2590387,0.5320671,0.29416332,0.34399992,-0.08734425,0.0686247,0.24920343,0.5279534,0.897167299219785,0.34636313,0.18026632,200.223702267704,0.43528685,22.887632,0.33656603,0.946234225543739,7.504035,1.5532592e-07,0.29700455,0.10318062
IMG_08_JPG_1,73.9416084890486,31.700022,0.947696289969654,0.994139373699088,0.9952265,0.8470503,0.28124246,0.039899047,0.9215214,0.08250761,0.0034143385,0.94331586,0.58084357,0.59962857,0.999088861070424,0.051757634,0.005551373,61.3517840860249,0.092457466,34.436565,0.035556663,0.997584036383854,0.12615672,0.99908555,0.9362474,0.91376317
IMG_08_JPG_2,58.8813173461941,28.840649,0.890957922920922,0.983752170101957,0.98546946,0.6387696,0.5034978,0.092645176,0.85825735,0.13538533,-0.0049096867,0.90601724,0.57117504,0.59663796,0.99554123388528,0.09779054,0.019385304,90.9814277233833,0.1468684,30.403267,0.0497714,0.994531661830244,0.39062315,0.99895597,0.93227017,0.90271467
IMG_08_JPG_3,51.572207346777,27.150497,0.840407076703378,0.970086326891644,0.971485,0.49465975,0.7506702,0.1545761,0.7794576,0.18302608,-0.014986938,0.7896775,0.52054614,0.59463006,0.987452809000212,0.14605147,0.038719166,112.857805198583,0.19318587,28.384878,0.0698067,0.990595250611988,0.7136538,0.9974815,0.9043212,0.8601256
IMG_08_JPG_4,36.7406543587143,25.841698,0.789531574490426,0.951821152226928,0.953136,0.38011903,1.0532644,0.21456686,0.6364116,0.2234993,-0.030885493,0.6584254,0.46513215,0.57826596,0.974920341574614,0.19768482,0.06366257,132.344894607837,0.23858303,26.930218,0.09871355,0.985152495747962,1.2872205,0.97828364,0.8514997,0.8040327
IMG_08_JPG_5,31.3238370554598,24.618214,0.732248854845474,0.923460954528741,0.9247766,0.2852583,1.5378401,0.29274908,0.46927142,0.25973606,-0.048872817,0.44590786,0.39617014,0.56977755,0.951612221468047,0.24994528,0.09803093,155.43014514307,0.29153216,25.718622,0.1447959,0.976750563304161,2.6100645,0.5179562,0.701138,0.6682461
IMG_08_JPG_6,13.7213500744162,22.17493,0.610679712888633,0.836593470997094,0.82964045,0.15509748,2.1007576,0.45890898,0.27389988,0.34592712,-0.09629319,0.050987937,0.259837,0.52950287,0.868107230567369,0.38711983,0.18385184,207.97144878572,0.41613394,23.639109,0.29144892,0.949467121340894,9.59887,0.0019914848,0.33399,0.20143612
IMG_09_JPG_1,76.8963302914575,33.51113,0.963880525537418,0.996637266296984,0.99614793,0.8649343,0.29812032,0.022205727,0.93483263,0.07966918,0.00558388,0.9579501,0.4935452,0.6108056,0.999423194925233,0.03596437,0.0042586746,59.9802905532521,0.076431945,36.361454,0.007194804,0.997879913437635,0.065549046,0.9999926,0.9783698,0.9288096
IMG_09_JPG_2,63.0822517337185,30.199778,0.931857889479573,0.99151128169753,0.9879084,0.6934884,0.52998245,0.05028268,0.8397855,0.1250261,-0.0026606556,0.86817974,0.46993026,0.60776126,0.996469785141003,0.07576692,0.01584301,96.4911702700199,0.1166258,32.08903,0.0131540205,0.995035591585841,0.2559076,0.99997973,0.9752322,0.92135435
IMG_09_JPG_3,51.1516491493566,28.130283,0.902483610953687,0.984570304378243,0.9756804,0.5683059,0.90170723,0.08291955,0.6994019,0.1613124,-0.009494389,0.7257986,0.44556442,0.601628,0.988488436908744,0.11039418,0.03339954,126.398244694563,0.15248415,29.723814,0.022387946,0.991641093790285,0.64166737,0.9999554,0.9670719,0.90454525
IMG_09_JPG_4,36.7543748970935,26.53758,0.872869514004209,0.975709158315639,0.9584525,0.47201294,1.2812829,0.124314755,0.5849697,0.187518,-0.024763169,0.5831468,0.41998693,0.5917767,0.98340559175987,0.14278048,0.057931714,151.296832279303,0.1872777,27.999117,0.03324519,0.986913483462248,1.1809999,0.9994363,0.9472367,0.8654206
IMG_09_JPG_5,28.0563542392084,25.101334,0.83988028665772,0.962245560860775,0.9365977,0.38650918,1.7269458,0.17358609,0.45687503,0.21925241,-0.03993664,0.375529,0.37745,0.5736323,0.970410911063923,0.17563856,0.089299224,175.229311977411,0.22830525,26.625656,0.05339386,0.979718606410701,2.0841322,0.9737698,0.8897997,0.7282411
IMG_09_JPG_6,17.0718969496625,22.583042,0.771821724237249,0.926248235875277,0.8687025,0.25855833,3.2955801,0.27567226,0.30430046,0.25838584,-0.07293134,0.0429932,0.27409628,0.5572286,0.946510092723932,0.23154098,0.164598,209.069207368188,0.32154572,24.31555,0.10849424,0.959296958708822,6.147497,0.5085862,0.5581263,0.34127396
IMG_10_JPG_1,81.1644918685254,32.8896,0.978188578456374,0.997392665839017,0.99398285,0.80889934,0.30373597,0.035683762,0.9172332,0.10697901,-0.013353808,0.95630836,0.54326147,0.55893373,0.949171394550998,0.039628506,0.003350104,0,0.06585262,35.973965,0.006547137,0.997940394413967,0.08190616,0.9772701,0.9540853,0.93255126
IMG_10_JPG_2,60.1116267489948,29.626122,0.961220058767184,0.99360903734704,0.9828658,0.63290954,0.508608,0.053937946,0.7939041,0.1522007,-0.016148599,0.93598986,0.54114676,0.5499365,0.899905005639271,0.07841259,0.012801948,0,0.10807528,31.191826,0.010685073,0.995702624026895,0.25545686,0.974974,0.9506207,0.92121506
IMG_10_JPG_3,55.796691543819,27.536678,0.94405960549866,0.98861032139748,0.97239965,0.50954634,0.6845972,0.07562635,0.5856944,0.18044072,-0.023351904,0.8663166,0.5255378,0.5471534,0.884277660471791,0.11930901,0.026990263,0,0.1415357,28.655996,0.014291227,0.992631579056182,0.4859979,0.95302665,0.94675124,0.896102
IMG_10_JPG_4,41.6007004953637,25.962223,0.925629659179194,0.982506687440234,0.96010524,0.42016414,0.8454656,0.09864032,0.45943144,0.20241112,-0.02904271,0.7652072,0.50541955,0.5419579,0.886051699454924,0.15041715,0.045275986,0,0.17412293,26.796694,0.019051613,0.988181944479067,0.8155944,0.9506971,0.9311097,0.8158455
IMG_10_JPG_5,32.7107359621835,24.277952,0.903092135615528,0.974489451985034,0.9458742,0.33562583,1.2145888,0.16378802,0.39033017,0.226277,-0.036461975,0.5963771,0.46299574,0.5054319,0.885559815437835,0.18059206,0.06857341,0,0.21121144,25.18486,0.040791057,0.981200219284351,1.6909595,0.84836227,0.9109603,0.757836
IMG_10_JPG_6,20.4385267732896,22.4225,0.864002367575411,0.949427612416015,0.9101404,0.22405091,2.2179692,0.19482487,0.30477828,0.279679,-0.050016295,0.27862814,0.35804412,0.55273205,0.846927459655491,0.23666286,0.11942444,0,0.28874654,23.354565,0.09697039,0.968068660374938,4.260151,0.49938622,0.71865106,0.37515283
IMG_11_JPG_1,65.6498577686858,33.92417,0.972474047554229,0.99670963495502,0.99548954,0.80225444,0.53345424,0.016441545,0.944207,0.05376333,-0.0049210214,0.9431922,0.44506845,0.55810535,0.977302190976029,0.04649198,0.004792204,104.12701446424,0.06436103,39.233135,0.01175742,0.998085889174007,0.044594847,0.8804814,0.8918258,0.88442534
IMG_11_JPG_2,63.1763860526654,31.359493,0.947775319883195,0.991888601593423,0.9878085,0.6334785,0.8011222,0.038764503,0.8709309,0.09284568,-0.008653825,0.8927016,0.43667966,0.54189646,0.937166710285369,0.092084885,0.013476958,143.526915018448,0.097500645,35.11815,0.0193093,0.995994803393537,0.17289534,0.83522815,0.8814696,0.8844488
IMG_11_JPG_3,47.5376567816694,29.899319,0.931294899544358,0.985884002751472,0.977734,0.51337737,1.0563401,0.06190479,0.7174689,0.12463647,-0.016541561,0.8109161,0.42322823,0.5415024,0.927844528053187,0.12559414,0.026943387,165.382550527839,0.12471174,32.997787,0.0269914,0.993857853951704,0.36221847,0.8253149,0.8804631,0.87603563
IMG_11_JPG_4,38.3620938377475,28.723217,0.902417474116124,0.977506869346503,0.9631577,0.42639208,1.3680497,0.09448593,0.57544285,0.15981305,-0.02142563,0.66027474,0.4143416,0.5346308,0.914510225663324,0.16288024,0.045468334,183.486473098766,0.15086061,31.48339,0.036617164,0.991292290649103,0.67678005,0.78828025,0.86041373,0.8774735
IMG_11_JPG_5,33.4510484555744,27.331844,0.898158560893948,0.96360233475644,0.9404697,0.3506227,1.6615384,0.14439917,0.43860638,0.19587183,-0.03318592,0.4981819,0.3849233,0.5360452,0.894309127353105,0.19638383,0.07250458,201.022371936035,0.18307257,30.081505,0.05330901,0.9869381303045,1.4118555,0.7123519,0.8442211,0.84323704
IMG_11_JPG_6,16.7381845061279,24.637358,0.808789883550907,0.928921828512743,0.8904955,0.23554462,2.2109818,0.22954184,0.33685273,0.26215708,-0.048119515,0.18167663,0.35931227,0.53653127,0.851726327552342,0.25717002,0.13696995,228.392940007513,0.25621432,27.613548,0.10003479,0.976334049817772,4.1433535,0.47754148,0.7547593,0.826811
IMG_12_JPG_1,69.0341799247097,34.599648,0.963092409411796,0.996128308110498,0.9967191,0.82785535,0.3746238,0.058942772,0.93365616,0.06299925,-0.006944677,0.9467677,0.524154,0.6017604,0.998307721014726,0.041297495,0.0038989068,63.0078270429732,0.07452842,37.43693,0.006900071,0.998384465790373,0.044355005,0.99701285,0.9595207,0.91181314
IMG_12_JPG_2,52.260376328449,31.465591,0.936348014615376,0.990248173628742,0.98954004,0.64047796,0.7357737,0.11015392,0.8777934,0.100076556,-0.011040387,0.88437235,0.48203984,0.59937704,0.991312073546493,0.083810806,0.012438946,100.644713423425,0.114210874,33.212677,0.01940538,0.996221355436746,0.16456446,0.99451315,0.9540485,0.90347826
IMG_12_JPG_3,53.8419682873772,29.745214,0.913796099240464,0.982095018966007,0.9771831,0.51263934,1.2258557,0.17158142,0.7496062,0.13757718,-0.017271888,0.73178244,0.44144592,0.5940958,0.977896917290993,0.122512996,0.02558132,124.556325139264,0.14729887,31.219555,0.041166686,0.993567332871052,0.45358866,0.9909835,0.9435236,0.88042164
IMG_12_JPG_4,35.0819925391407,28.448421,0.88639145134787,0.969000549341024,0.95641255,0.41494662,1.8907467,0.26056477,0.6059734,0.1769923,-0.02915715,0.5483187,0.39592314,0.58946365,0.959753560309536,0.18531913,0.045492094,148.434369518662,0.1817056,29.822788,0.074826054,0.990042011552301,1.0164027,0.9591585,0.9174081,0.8275329
IMG_12_JPG_5,30.0329183119975,27.25315,0.853959680843743,0.949453429769158,0.9197819,0.33051094,2.7797334,0.3504282,0.4708072,0.21454638,-0.03978691,0.35618147,0.3439724,0.5803336,0.931238675075342,0.23581463,0.076730005,170.375320520741,0.22354043,28.630852,0.1368554,0.984001933916884,2.0910573,0.5245277,0.8649832,0.7354653
IMG_12_JPG_6,9.87894114203969,24.937963,0.769320814709077,0.888419102047132,0.81885535,0.2147206,4.1681576,0.5007153,0.3213535,0.27834827,-0.06923178,0.15217923,0.25459924,0.57290745,0.86185308198239,0.311606,0.15484123,218.463861218593,0.32696903,26.23723,0.29184443,0.965826900980094,7.2216377,0.06698763,0.50928825,0.3789916
IMG_13_JPG_1,71.3298339603153,38.32485,0.964378850854422,0.994639422310408,0.9951292,0.7526794,0.42023122,0.0954358,0.9208169,0.13812703,-0.01028773,0.938837,0.54896015,0.5382297,0.974398196706145,0.08159655,0.00381939,10.646479163773,0.0639274,42.91614,0.022674188,0.998628446545786,0.038672507,0.9444531,0.9773326,0.95486265
IMG_13_JPG_2,57.0086980474905,36.677498,0.942127649944836,0.985035149841125,0.98365045,0.5162179,0.891473,0.20893091,0.8205465,0.1880396,-0.016934961,0.9267727,0.5319398,0.53435487,0.908166683503955,0.17411643,0.013395322,20.148306197709,0.09701481,40.359837,0.038291167,0.997118884953034,0.19067639,0.9462745,0.97733146,0.95028096
IMG_13_JPG_3,39.4471576506277,35.02751,0.921178694037773,0.972310836717509,0.9653305,0.36987752,1.5160071,0.3381208,0.6948722,0.26059914,-0.023023827,0.85827035,0.50356835,0.5306906,0.849950350928281,0.29933578,0.028328145,30.2967722410292,0.12571742,38.559654,0.056263365,0.995041877030514,0.4943021,0.9432887,0.9769497,0.9337454
IMG_13_JPG_4,26.9833734668728,33.554455,0.896255616113242,0.954443120734619,0.9364402,0.25911164,2.4847584,0.4299314,0.5081197,0.34489363,-0.031531114,0.67644584,0.46850273,0.5303484,0.791426153983535,0.41305345,0.0503,43.8576939846568,0.15753303,36.86848,0.08193478,0.992011038074984,1.1275648,0.93883234,0.97461015,0.9002499
IMG_13_JPG_5,18.6785896392649,31.645376,0.869430679165619,0.928108262110406,0.88937837,0.17693388,3.4626164,0.49825165,0.36138368,0.39694148,-0.044073217,0.45297432,0.43168756,0.53097886,0.73106482568539,0.47855037,0.08224864,64.9407842746593,0.19422603,35.166744,0.13802108,0.985970994737779,2.6517189,0.8919778,0.96990347,0.67419666
IMG_13_JPG_6,4.57568920082394,28.013786,0.799261033696892,0.853121993986616,0.7872709,0.09029538,4.215443,0.55771285,0.2661665,0.46149123,-0.06393921,0.21079184,0.38689384,0.53194827,0.590139390527497,0.5431439,0.16058101,105.027796210037,0.28766665,31.354399,0.31682783,0.959790916274208,11.548389,0.04352047,0.84573025,0.025959244
